xstart	ystart	xend	yend	roadlength	cell_id	Lac_id
119.04298942000	26.16431095270	119.06524693400	26.15081193270	3.30987860525	7081	22805
119.06524693400	26.15081193270	119.07823328400	26.14358516930	1.55094082027	13931,13932,13933	22805
119.07823328400	26.14358516930	119.10568967000	26.13292825090	2.99133845377	61201	22805
119.10568967000	26.13292825090	119.10890195600	26.12987673210	0.46899123204	58501	22805
119.10890195600	26.12987673210	119.12529014600	26.11345099480	2.50105194099	23731,23732,23733	22808
119.12529014600	26.11345099480	119.12825678200	26.11237363880	0.32189461782	30243	22805
119.12825678200	26.11237363880	119.13213107200	26.11161241030	0.39671489236	3752	22805
119.13213107200	26.11161241030	119.15231305400	26.10142433820	2.32601410966	54752,54753	22958
119.15231305400	26.10142433820	119.16783990000	26.08748070000	2.27720181722	21571,21572	22958,24582
119.16783990000	26.08748070000	119.16964573100	26.08081450190	0.76045773617	23793	22958
119.16964573100	26.08081450190	119.16998284800	26.07158133990	1.04400166203	3742,3743,3744,3745	24582
119.16998284800	26.07158133990	119.16916456600	26.06901413880	0.29605141974	56442,56443	24582
119.16916456600	26.06901413880	119.16878125200	26.06202148400	0.78829263394	30391	24582
119.16878125200	26.06202148400	119.17342718200	26.05413683240	0.99378352739	23851,23852	24582
119.17342718200	26.05413683240	119.17549274300	26.04973227920	0.53085443105	54783	24582
119.17549274300	26.04973227920	119.18349229700	26.03743750150	1.60183014528	21821,21822,21823	24582
119.18349229700	26.03743750150	119.18662775300	26.03404443950	0.48977970250	31672	24794
119.18662775300	26.03404443950	119.18754348400	26.03305347260	0.14304470661	30371,30373,30375	24794
119.18754348400	26.03305347260	119.19249308900	26.02765233370	0.77712111753	30135	24794
119.19249308900	26.02765233370	119.19511377000	26.02337800790	0.54399555105	30742	24794
119.19511377000	26.02337800790	119.20344653700	26.00963568820	1.76457386027	10922,10923	24794
119.20344653700	26.00963568820	119.21907116600	25.99880132170	1.97215763256	21741,21742,21743	24793,22814
119.21907116600	25.99880132170	119.22389912600	25.99518158130	0.62923378903	31452,31453	22814
119.22389912600	25.99518158130	119.23656757300	25.98413111780	1.77177471865	30073	22814
119.23656757300	25.98413111780	119.24006709600	25.98180709030	0.43507263797	14215	22814
119.24006709600	25.98180709030	119.25193392100	25.97553412450	1.37800653641	23824,23826	24793,22814
119.25193392100	25.97553412450	119.27885234200	25.97011115770	2.78018544859	53845	22814
119.27885234200	25.97011115770	119.30219874900	25.96569087190	2.49188223228	23701,23702	22814
119.30219874900	25.96569087190	119.32657385900	25.95263634120	2.87230591578	30251,30252	22951
119.32657385900	25.95263634120	119.33166115400	25.93249268710	2.36058300000	14082,14083	22951
119.33166115400	25.93249268710	119.34027053200	25.92013626130	1.66527200000	23871,23872,23873	22951
119.34027053200	25.92013626130	119.36179264500	25.91223167150	2.31422500000	13961,13966	24793,22951
119.36179264500	25.91223167150	119.36846579600	25.90876699900	0.77135700000	5222,5223	22951
119.36846579600	25.90876699900	119.37811690000	25.90186910000	1.17005155141	31072,31273	22951
